time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713386720153393000,360.7673928222656,1.0553438663482666,0.24839484691619873,13.648774147033691,9.956000328063965,4.859623432159424,199.00161743164062,835.5,-68.8663174,-32.9016241
1713386721153393000,361.7673928222656,1.011211633682251,0.27018511295318604,7.455880165100098,9.956000328063965,5.389427661895752,199.00155639648438,838.5,-68.866338,-32.9016706
1713386722153393000,362.7673928222656,0.9820222854614258,0.3940812051296234,7.465880393981934,9.95300006866455,5.7792649269104,201.0010986328125,838.5,-68.8663602,-32.9017198
1713386723153393000,363.7673928222656,0.9501499533653259,0.31144821643829346,7.475880146026611,9.951000213623047,6.2194905281066895,203.00047302246094,838.5,-68.8663863,-32.9017727
1713386724153393000,364.7673928222656,1.0521636009216309,0.3047950267791748,7.485880374908447,9.951000213623047,6.609624862670898,205.99920654296875,838.5,-68.8664174,-32.9018292
1713386725153393000,365.7673928222656,1.0299829244613647,0.52801513671875,7.495880126953125,9.954999923706055,6.839469909667969,207.9984893798828,838.5,-68.8664517,-32.9018848
1713386726153393000,366.7673928222656,0.873740017414093,0.4280186891555786,3.8522355556488037,9.956000328063965,6.969873905181885,209.9980926513672,838.6000366210938,-68.8664891,-32.9019393
1713386727153393000,367.7673928222656,0.8946548104286194,0.5544366240501404,3.8622355461120605,9.958000183105469,6.701042652130127,210.99517822265625,838.6000366210938,-68.8665291,-32.9019931
1713386728153393000,368.7673928222656,0.9153509736061096,1.2149074077606201,3.8722355365753174,9.967000007629395,6.3953447341918945,211.97515869140625,838.6000366210938,-68.8665663,-32.9020425
1713386729153393000,369.7673928222656,0.9346575736999512,0.6519202589988708,3.882235527038574,9.970000267028809,6.06148624420166,211.99557495117188,838.6000366210938,-68.8666031,-32.9020885
1713386730153393000,370.7673928222656,0.9615045189857483,1.2065238952636719,3.892235517501831,9.979000091552734,5.743897438049316,210.00326538085938,838.6000366210938,-68.8666366,-32.9021338
1713386731153393000,371.7673928222656,1.0077310800552368,1.3411189317703247,3.902235507965088,9.99899959564209,5.110382080078125,205.99227905273438,838.6000366210938,-68.8666664,-32.9021778
1713386732153393000,372.7673928222656,1.193521499633789,0.48259714245796204,3.9122354984283447,10.00100040435791,4.72075891494751,201.00128173828125,838.6000366210938,-68.8666894,-32.9022206
1713386733153393000,373.7673928222656,1.1480363607406616,0.4527692496776581,3.9222357273101807,10.003000259399414,4.589964389801025,195.00262451171875,838.6000366210938,-68.8667069,-32.9022611
